date,tci_total,tci_short,tci_long,tci_total_lag1,tci_short_lag1,tci_long_lag1,tci_total_roll5_std,tci_short_roll5_std,tci_long_roll5_std,system_es_forward_20d
2024-04-09,25.95693848215032,40.61362662006789,6.556763010630996e-05,25.991943989710247,40.72221922000237,5.6510574304949496e-05,0.2496389042348161,0.5695138660295849,7.631268658916538e-06,-0.048677781046236684
2024-04-10,25.784224523572444,40.34123725060894,7.233235886323097e-05,25.95693848215032,40.61362662006789,6.556763010630996e-05,0.233607942474237,0.5284654824786108,1.0123592269819935e-05,-0.048677781046236684
2024-04-11,25.707627892920616,40.20530541981797,8.904235658593506e-05,25.784224523572444,40.34123725060894,7.233235886323097e-05,0.1525990973462352,0.3184896361649684,1.3737594091708891e-05,-0.048677781046236684
2024-04-12,25.71786435801043,40.26024450137634,9.040464737236982e-05,25.707627892920616,40.20530541981797,8.904235658593506e-05,0.1199743086536343,0.2031173862484105,1.3207381891842872e-05,-0.048677781046236684
2024-04-15,25.382621161222385,39.767987894972656,8.000789964869677e-05,25.71786435801043,40.26024450137634,9.040464737236982e-05,0.1864039528824358,0.2735792057067603,9.546807473153549e-06,-0.06433611512837667
2024-04-16,25.26836328975395,39.48618490285331,9.782390322055548e-05,25.382621161222385,39.767987894972656,8.000789964869677e-05,0.2062862490445922,0.3296703579197917,8.844670506668177e-06,-0.06433611512837667
2024-04-22,25.27926628674148,39.54060643654847,9.65289675462196e-05,25.26836328975395,39.48618490285331,9.782390322055548e-05,0.2012803680645861,0.3253714619789084,6.353958443379452e-06,-0.06433611512837667
2024-04-23,25.215745026624187,39.41978798709642,0.000100109355155,25.27926628674148,39.54060643654847,9.65289675462196e-05,0.1808246161834149,0.305944877822756,7.235937746532872e-06,-0.06433611512837667
2024-04-24,25.25276909654933,39.50573350368263,0.0001020268208035,25.215745026624187,39.41978798709642,0.000100109355155,0.0557440089772549,0.1186740153705478,7.875389451871322e-06,-0.06433611512837667
2024-04-25,25.32106181704131,39.56970383762813,9.795132105290392e-05,25.25276909654933,39.50573350368263,0.0001020268208035,0.0343616602037273,0.0511238846673546,1.945179062510669e-06,-0.06433611512837667
2024-04-26,25.31900077836837,39.40289320382835,0.0001086376049647,25.32106181704131,39.56970383762813,9.795132105290392e-05,0.0401206606879524,0.0658075249696151,4.229711173074573e-06,-0.06433611512837667
2024-04-29,25.384286790062585,39.40942547758534,0.0001338596609275,25.31900077836837,39.40289320382835,0.0001086376049647,0.0586998561717294,0.065652231330777,1.3165937094381935e-05,-0.06433611512837667
2024-04-30,25.20051694944193,39.12426303964608,0.0001034283840911,25.384286790062585,39.40942547758534,0.0001338596609275,0.0631450607716774,0.1523667655945516,1.2804000484621632e-05,-0.06433611512837667
2024-05-03,25.540179346702985,39.66315610031239,0.000105916436001,25.20051694944193,39.12426303964608,0.0001034283840911,0.1108530973474228,0.1835410101478396,1.245923993358685e-05,-0.06433611512837667
2024-05-08,25.51500582683195,39.58088349938486,0.0001245680135648,25.540179346702985,39.66315610031239,0.000105916436001,0.1258105613191918,0.1852421349115778,1.186363787342845e-05,-0.06433611512837667
2024-05-09,25.539599112309045,39.57626822003549,0.0001250102808684,25.51500582683195,39.58088349938486,0.0001245680135648,0.1311140894505596,0.1918840735885477,1.1837292139885886e-05,-0.06433611512837667
2024-05-10,25.51641204547526,39.56891471652697,0.0001337957994581,25.539599112309045,39.57626822003549,0.0001250102808684,0.1313595976825303,0.1922862575955429,1.1820796343771254e-05,-0.08364323450723904
2024-05-13,25.517178952330017,39.523391215409625,0.0001370336890218,25.51641204547526,39.56891471652697,0.0001337957994581,0.0116281846056361,0.0452222520912051,1.0827688407897806e-05,-0.08364323450723904
2024-05-14,25.365537784169074,39.237181339167854,0.0001523483821717,25.517178952330017,39.523391215409625,0.0001370336890218,0.0632609041175268,0.131676356368145,1.0140672800393956e-05,-0.08364323450723904
2024-05-17,25.36392130191795,39.309269047698045,0.000133269368829,25.365537784169074,39.237181339167854,0.0001523483821717,0.0786645955204753,0.1416495467321851,8.9554677454936e-06,-0.08364323450723904
2024-05-20,25.241256844902868,38.923564883253206,0.0001273345496858,25.36392130191795,39.309269047698045,0.000133269368829,0.1048500523031355,0.2311611861661643,8.40098330569733e-06,-0.08364323450723904
2024-05-21,25.24189955840092,38.74399684216101,0.000117077268693,25.241256844902868,38.923564883253206,0.0001273345496858,0.1017970076417535,0.2787356834825092,1.1623101064883932e-05,-0.08364323450723904
2024-05-22,25.18600187247488,38.64292770683722,0.0001140826175392,25.24189955840092,38.74399684216101,0.000117077268693,0.0723151972883783,0.2633209656961024,1.3643096157752055e-05,-0.08364323450723904
2024-05-23,25.089807388068067,38.42379333070126,0.0001010449117864,25.18600187247488,38.64292770683722,0.0001140826175392,0.089046068409828,0.2978534566727393,1.1156899204330604e-05,-0.08364323450723904
2024-05-24,25.139591469456025,38.41214639605401,0.0001009053768952,25.089807388068067,38.42379333070126,0.0001010449117864,0.0589696855451372,0.1945875532163009,1.0082950271139512e-05,-0.08364323450723904
2024-05-31,25.32209685028201,38.632737791180105,0.0001102197643702,25.139591469456025,38.41214639605401,0.0001009053768952,0.0807042354845923,0.1310093551903419,6.645474051135248e-06,-0.08364323450723904
2024-06-03,24.84958181011477,37.63687019421914,6.349085309449232e-05,25.32209685028201,38.632737791180105,0.0001102197643702,0.1546527804766004,0.3697589985948427,1.7980845335909813e-05,-0.08364323450723904
2024-06-04,25.24638029878726,38.54980864411262,4.763059946955942e-05,24.84958181011477,37.63687019421914,6.349085309449232e-05,0.1617319293486929,0.3566327015426834,2.45152541462382e-05,-0.10110997567744451
2024-06-05,25.386196891992128,38.74900556625969,4.153955986943872e-05,25.24638029878726,38.54980864411262,4.763059946955942e-05,0.1884354155870944,0.3951843908989575,2.7883743960232083e-05,-0.125535071561954
2024-06-06,25.325280975394964,38.56634763352488,4.0439948849717e-05,25.386196891992128,38.74900556625969,4.153955986943872e-05,0.1933185600314932,0.4012033022895327,2.6108967291828383e-05,-0.125535071561954
2024-06-07,25.320777585001967,38.54334572594967,4.334082767493825e-05,25.325280975394964,38.56634763352488,4.0439948849717e-05,0.1931879508335378,0.3935536353861236,8.463691393137117e-06,-0.125535071561954
2024-06-10,25.15441355252845,38.32067508308422,3.817451882172927e-05,25.320777585001967,38.54334572594967,4.334082767493825e-05,0.079592395169129,0.1359544200295913,3.1789372601295645e-06,-0.125535071561954
2024-06-11,25.196297713470184,38.45007541327761,3.699218531583473e-05,25.15441355252845,38.32067508308422,3.817451882172927e-05,0.0868457944440102,0.1411262499067308,2.282841129997243e-06,-0.125535071561954
2024-06-14,25.11993161613496,38.27575081074916,4.118947397099782e-05,25.196297713470184,38.45007541327761,3.699218531583473e-05,0.0849252373691975,0.1162566368293979,2.242548204240608e-06,-0.125535071561954
2024-06-17,24.96737464891389,38.0467431445849,3.537765211169955e-05,25.11993161613496,38.27575081074916,4.118947397099782e-05,0.1145151492270898,0.169211650739594,2.879916998674289e-06,-0.125535071561954
2024-06-18,25.275642421723845,38.71712080070102,4.418008710492619e-05,24.96737464891389,38.0467431445849,3.537765211169955e-05,0.1019225025367699,0.2201824657489046,3.1398787521873097e-06,-0.125535071561954
2024-06-21,25.14979695881188,38.483429320552176,4.185139819798968e-05,25.275642421723845,38.71712080070102,4.418008710492619e-05,0.1018333687114444,0.2236592744936381,3.246389117301253e-06,-0.125535071561954
