date,tci_total,tci_short,tci_long,short_minus_long,short_share,long_share,tci_total_lag1,tci_total_roll5_mean,tci_total_roll5_std,tci_short_lag1,tci_short_roll5_mean,tci_short_roll5_std,tci_long_lag1,tci_long_roll5_mean,tci_long_roll5_std,system_es_forward_60d_5pct
2023-02-17,24.933534221593025,42.29621365681894,4.501424706965232e-06,42.29620915539424,1.696358537899911,1.805369694869367e-07,24.95328319342609,24.95914015570043,0.0271130259287691,42.26912819688575,42.27073091641246,0.0441763986902321,4.741442021898549e-06,4.621973350665012e-06,4.3153160040196884e-07,-0.06246334833776181
2023-02-22,24.868487689476485,42.14047681385112,6.653249769143207e-06,42.14047016060135,1.694533151353774,2.6753736906802904e-07,24.933534221593025,24.938843639483885,0.0440826865493873,42.29621365681894,42.25921668943637,0.0644642557314773,4.501424706965232e-06,4.87318485754946e-06,9.100198981166826e-07,-0.06246334833776181
2023-02-23,24.98892578131152,42.364787890883,6.460111260344377e-06,42.36478143077174,1.69534249937892,2.58518966236464e-07,24.868487689476485,24.935449872603225,0.0391694154037928,42.14047681385112,42.26589223364682,0.0727856673335834,6.653249769143207e-06,5.31242452285022e-06,1.0318087795559458e-06,-0.06847063007433436
2023-02-24,24.988480582863705,42.37935747179978,6.5115940598827e-06,42.37935096020572,1.6959557557437956,2.605838333503215e-07,24.98892578131152,24.94654229373416,0.0444125005596656,42.364787890883,42.28999280604772,0.0853339451980971,6.460111260344377e-06,5.7735643636468135e-06,9.458854791888308e-07,-0.06847063007433436
2023-02-27,24.851745374918423,42.06958225161624,7.865202833229618e-06,42.06957438641341,1.6928220379271586,3.1648492750000404e-07,24.988480582863705,24.92623473003263,0.0578642919262897,42.37935747179978,42.25008361699382,0.1237668572356583,6.5115940598827e-06,6.398316525913028e-06,1.079962530509796e-06,-0.06847063007433436
2023-02-28,24.34461385622046,40.94422363429892,7.511342584954815e-06,40.944216122956334,1.6818596456742312,3.085422767153705e-07,24.851745374918423,24.80845065695812,0.239000209341975,42.06958225161624,41.97968561248981,0.5318191580567208,7.865202833229618e-06,7.000300101510944e-06,5.762469341168273e-07,-0.06847063007433436
2023-03-01,24.42957038535935,41.10593000948697,8.734776835079207e-06,41.10592127471013,1.6826300815392874,3.5754934275528484e-07,24.34461385622046,24.72066719613469,0.2782163314005822,40.94422363429892,41.77277625161698,0.6225264186587384,7.511342584954815e-06,7.416605514698145e-06,8.581045701131578e-07,-0.06847063007433436
2023-03-02,24.33953751787496,40.67441459392946,9.266528668571567e-06,40.67440532740079,1.6711252037578022,3.807191760223968e-07,24.42957038535935,24.59078954344738,0.2742180793023892,41.10593000948697,41.43470159222627,0.6666549156919493,8.734776835079207e-06,7.977888996343583e-06,9.606098010152924e-07,-0.06847063007433436
2023-03-03,24.34476786951581,40.60892458431574,9.088339737338636e-06,40.608915495976,1.668076064720489,3.733179870948341e-07,24.33953751787496,24.4620470007778,0.1977235771618386,40.67441459392946,41.08061501472946,0.5262680490481968,9.266528668571567e-06,8.49323813183477e-06,6.883331023950121e-07,-0.06847063007433436
2023-03-06,24.235663752384337,40.34193718725693,1.0897692092405542e-05,40.34192628956484,1.6645691077178788,4.496551942520416e-07,24.34476786951581,24.338830676270984,0.061556972064666,40.60892458431574,40.7350860018576,0.2666186567845378,9.088339737338636e-06,9.099735983669954e-06,1.0878220985136794e-06,-0.06847063007433436
2023-03-07,23.96438170036112,39.31268364866364,1.4739033306500918e-05,39.31266890963034,1.6404630897725705,6.150391648234686e-07,24.235663752384337,24.26278424509912,0.1613750885165227,40.34193718725693,40.40877800473054,0.6004220017372908,1.0897692092405542e-05,1.0545274127979176e-05,2.224749993281145e-06,-0.06847063007433436
2023-03-08,24.19626546261172,39.5809606680375,2.2977579552807618e-05,39.58093769045794,1.6358293278439329,9.49633305532739e-07,23.96438170036112,24.216123260549587,0.1385138912987566,39.31268364866364,40.10378413644065,0.5543802355013225,1.4739033306500918e-05,1.3393834671524858e-05,5.205005178487915e-06,-0.06847063007433436
